region,postcode_sector,year,avg_price,volume
North West,SK14 4,2023,130000,177
North West,SK14 5,2023,146000,158
North West,SK14 6,2023,172000,58
North West,SK14 8,2023,132000,51
North West,SK15 1,2023,109000,104
North West,SK15 2,2023,142000,149
North West,SK15 3,2023,150000,122
North West,SK16 4,2023,91000,108
North West,SK16 5,2023,121000,117
North West,SK17 0,2023,209000,14
North West,SK17 6,2023,181000,159
North West,SK17 7,2023,124000,93
North West,SK17 8,2023,182000,96
North West,SK17 9,2023,201000,140
North West,SK2 5,2023,165000,179
North West,SK2 6,2023,148000,148
North West,SK2 7,2023,160000,128
North West,SK22 1,2023,109000,9
North West,SK22 2,2023,171000,28
North West,SK22 3,2023,140000,46
North West,SK22 4,2023,150000,88
North West,SK23 0,2023,150000,95
North West,SK23 6,2023,208000,40
North West,SK23 7,2023,186000,118
North West,SK23 9,2023,191000,34
North West,SK3 0,2023,137000,128
North West,SK3 8,2023,131000,167
North West,SK3 9,2023,109000,204
North West,SK4 1,2023,114000,73
North West,SK4 2,2023,177000,124
North West,SK4 3,2023,204000,146
North West,SK4 4,2023,261000,134
North West,SK4 5,2023,182000,90
North West,SK5 6,2023,111000,241
North West,SK5 7,2023,116000,124
North West,SK5 8,2023,115000,48
North West,SK6 1,2023,175000,92
North West,SK6 2,2023,127000,111
North West,SK6 3,2023,156000,85
North West,SK6 4,2023,185000,100
North West,SK6 5,2023,260000,83
North West,SK6 6,2023,227000,97
North West,SK6 7,2023,196000,116
North West,SK6 8,2023,238000,56
North West,SK7 1,2023,412000,106
North West,SK7 2,2023,329000,93
North West,SK7 3,2023,288000,101
North West,SK7 4,2023,125000,125
North West,SK7 5,2023,210000,98
North West,SK7 6,2023,223000,82
North West,SK8 1,2023,220000,92
North West,SK8 2,2023,166000,123
North West,SK8 3,2023,201000,186
North West,SK8 4,2023,218000,140
North West,SK8 5,2023,200000,104
North West,SK8 6,2023,212000,117
North West,SK8 7,2023,273000,129
North West,SK9 1,2023,348000,45
North West,SK9 2,2023,332000,174
North West,SK9 3,2023,205000,90
North West,SK9 4,2023,316000,55
North West,SK9 5,2023,395000,110
North West,SK9 6,2023,338000,105
North West,SK9 7,2023,388000,141
North West,WA1 1,2023,193000,19
North West,WA1 2,2023,112000,43
North West,WA1 3,2023,117000,141
North West,WA1 4,2023,148000,99
North West,WA10 1,2023,73000,49
North West,WA10 2,2023,95000,75
North West,WA10 3,2023,103000,136
North West,WA10 4,2023,100000,147
North West,WA10 5,2023,196000,75
North West,WA10 6,2023,137000,90
North West,WA11 0,2023,108000,172
North West,WA11 7,2023,126000,63
North West,WA11 8,2023,173000,77
North West,WA11 9,2023,97000,105
North West,WA12 0,2023,136000,63
North West,WA12 8,2023,140000,115
North West,WA12 9,2023,113000,160
North West,WA13 0,2023,320000,119
North West,WA13 9,2023,238000,131
North West,WA14 1,2023,187000,88
North West,WA14 2,2023,367000,117
North West,WA14 3,2023,767000,73
North West,WA14 4,2023,416000,135
North West,WA14 5,2023,205000,128
North West,WA15 0,2023,676000,75
North West,WA15 6,2023,229000,182
North West,WA15 7,2023,225000,156
North West,WA15 8,2023,308000,171
North West,WA15 9,2023,440000,131
North West,WA16 0,2023,284000,86
North West,WA16 6,2023,363000,57
North West,WA16 7,2023,283000,60
North West,WA16 8,2023,351000,135
North West,WA16 9,2023,419000,49
North West,WA2 0,2023,130000,180
North West,WA2 7,2023,98000,119
North West,WA2 8,2023,174000,79
North West,WA2 9,2023,101000,72
North West,WA3 1,2023,163000,44
North West,WA3 2,2023,154000,166
North West,WA3 3,2023,110000,146
North West,WA3 4,2023,249000,68
North West,WA3 5,2023,163000,54
North West,WA3 6,2023,130000,142
North West,WA3 7,2023,165000,54
North West,WA4 1,2023,109000,164
North West,WA4 2,2023,214000,215
North West,WA4 3,2023,271000,60
North West,WA4 4,2023,289000,55
North West,WA4 5,2023,335000,139
North West,WA4 6,2023,177000,154
North West,WA5 0,2023,104000,70
North West,WA5 1,2023,108000,203
North West,WA5 2,2023,164000,133
North West,WA5 3,2023,177000,205
North West,WA5 4,2023,146000,52
North West,WA5 7,2023,188000,32
North West,WA5 8,2023,214000,135
North West,WA5 9,2023,129000,83
North West,WA6 0,2023,168000,58
North West,WA6 6,2023,219000,63
North West,WA6 7,2023,163000,80
North West,WA6 8,2023,353000,24
North West,WA6 9,2023,265000,47
North West,WA7 1,2023,139000,133
North West,WA7 2,2023,93000,102
North West,WA7 3,2023,169000,54
North West,WA7 4,2023,120000,129
North West,WA7 5,2023,91000,135
North West,WA7 6,2023,107000,143
North West,WA8 0,2023,87000,53
North West,WA8 3,2023,128000,77
North West,WA8 4,2023,105000,67
North West,WA8 5,2023,190000,50
North West,WA8 6,2023,97000,125
North West,WA8 7,2023,109000,92
North West,WA8 8,2023,107000,125
North West,WA8 9,2023,184000,188
North West,WA9 1,2023,69000,56
North West,WA9 2,2023,70000,61
North West,WA9 3,2023,95000,149
North West,WA9 4,2023,110000,168
North West,WA9 5,2023,134000,170
North West,WN1 1,2023,120000,13
North West,WN1 2,2023,154000,140
North West,WN1 3,2023,85000,110
North West,WN2 1,2023,133000,112
North West,WN2 2,2023,95000,108
North West,WN2 3,2023,84000,157
North West,WN2 4,2023,114000,205
North West,WN2 5,2023,95000,165
North West,WN3 4,2023,91000,103
North West,WN3 5,2023,97000,125
North West,WN3 6,2023,130000,194
North West,WN4 0,2023,118000,103
North West,WN4 8,2023,117000,118
North West,WN4 9,2023,113000,142
North West,WN5 0,2023,78000,93
North West,WN5 7,2023,168000,126
North West,WN5 8,2023,136000,164
North West,WN5 9,2023,87000,129
North West,WN6 0,2023,177000,232
North West,WN6 7,2023,90000,150
North West,WN6 8,2023,120000,130
North West,WN6 9,2023,185000,66
North West,WN7 1,2023,98000,178
North West,WN7 2,2023,101000,158
North West,WN7 3,2023,148000,112
North West,WN7 4,2023,89000,125
North West,WN7 5,2023,89000,123
North West,WN8 0,2023,183000,79
North West,WN8 6,2023,102000,188
North West,WN8 7,2023,262000,57
North West,WN8 8,2023,100000,109
North West,WN8 9,2023,80000,84
South East,BN1 1,2023,276000,25
South East,BN1 2,2023,217000,121
South East,BN1 3,2023,235000,252
South East,BN1 4,2023,221000,169
South East,BN1 5,2023,320000,208
South East,BN1 6,2023,286000,297
South East,BN1 7,2023,229000,88
South East,BN1 8,2023,268000,205
South East,BN1 9,2023,220000,27
South East,BN10 7,2023,189000,193
South East,BN10 8,2023,204000,207
South East,BN11 1,2023,179000,119
South East,BN11 2,2023,162000,198
South East,BN11 3,2023,205000,146
South East,BN11 4,2023,165000,232
South East,BN11 5,2023,223000,159
South East,BN12 4,2023,251000,154
South East,BN12 5,2023,257000,110
South East,BN12 6,2023,195000,130
South East,BN13 1,2023,197000,148
South East,BN13 2,2023,181000,180
South East,BN13 3,2023,251000,166
South East,BN14 0,2023,286000,103
South East,BN14 7,2023,210000,198
South East,BN14 8,2023,174000,102
South East,BN14 9,2023,225000,133
South East,BN15 0,2023,199000,128
South East,BN15 8,2023,170000,177
South East,BN15 9,2023,193000,177
South East,BN16 1,2023,274000,147
South East,BN16 2,2023,287000,204
South East,BN16 3,2023,194000,196
South East,BN16 4,2023,309000,147
South East,BN17 5,2023,162000,192
South East,BN17 6,2023,184000,310
South East,BN17 7,2023,190000,167
South East,BN18 0,2023,274000,154
South East,BN18 9,2023,322000,102
South East,BN2 0,2023,232000,97
South East,BN2 1,2023,212000,268
South East,BN2 2,2023,100000,3
South East,BN2 3,2023,212000,205
South East,BN2 4,2023,194000,162
South East,BN2 5,2023,261000,174
South East,BN2 6,2023,245000,130
South East,BN2 7,2023,357000,76
South East,BN2 8,2023,252000,150
South East,BN2 9,2023,245000,212
South East,BN20 0,2023,366000,27
South East,BN20 7,2023,241000,206
South East,BN20 8,2023,237000,113
South East,BN20 9,2023,249000,95
South East,BN21 1,2023,195000,177
South East,BN21 2,2023,197000,175
South East,BN21 3,2023,126000,164
South East,BN21 4,2023,157000,109
South East,BN22 0,2023,206000,142
South East,BN22 7,2023,149000,113
South East,BN22 8,2023,160000,194
South East,BN22 9,2023,167000,86
South East,BN23 5,2023,216000,274
South East,BN23 6,2023,179000,120
South East,BN23 7,2023,161000,130
South East,BN23 8,2023,162000,123
South East,BN24 5,2023,225000,125
South East,BN24 6,2023,174000,72
South East,BN25 1,2023,169000,119
South East,BN25 2,2023,246000,145
South East,BN25 3,2023,194000,135
South East,BN25 4,2023,322000,76
South East,BN26 5,2023,223000,117
South East,BN26 6,2023,216000,122
South East,BN27 1,2023,217000,136
South East,BN27 2,2023,168000,59
South East,BN27 3,2023,212000,201
South East,BN27 4,2023,295000,92
South East,BN3 1,2023,222000,271
South East,BN3 2,2023,250000,217
South East,BN3 3,2023,206000,342
South East,BN3 4,2023,298000,166
South East,BN3 5,2023,290000,257
South East,BN3 6,2023,423000,192
South East,BN3 7,2023,268000,132
South East,BN3 8,2023,217000,117
South East,BN41 1,2023,200000,92
South East,BN41 2,2023,188000,196
South East,BN42 4,2023,230000,137
South East,BN43 5,2023,277000,239
South East,BN43 6,2023,220000,189
South East,BN44 3,2023,292000,155
South East,BN45 7,2023,398000,4
South East,BN5 9,2023,366000,113
South East,BN6 8,2023,323000,153
South East,BN6 9,2023,344000,132
South East,BN7 1,2023,377000,122
South East,BN7 2,2023,266000,155
South East,BN7 3,2023,395000,45
South East,BN8 4,2023,427000,98
South East,BN8 5,2023,287000,89
South East,BN8 6,2023,432000,33
South East,BN9 0,2023,172000,59
South East,BN9 9,2023,160000,166
South East,CT1 1,2023,196000,139
South East,CT1 2,2023,215000,95
South East,CT1 3,2023,246000,213
South East,CT10 1,2023,236000,187
South East,CT10 2,2023,205000,191
South East,CT10 3,2023,231000,121
South East,CT11 0,2023,164000,132
South East,CT11 7,2023,136000,157
South East,CT11 8,2023,138000,144
South East,CT11 9,2023,172000,169
South East,CT12 4,2023,210000,56
South East,CT12 5,2023,219000,63
South East,CT12 6,2023,131000,136
South East,CT13 0,2023,225000,68
South East,CT13 9,2023,277000,66
South East,CT14 0,2023,227000,43
South East,CT14 6,2023,178000,141
South East,CT14 7,2023,200000,204
South East,CT14 8,2023,313000,39
South East,CT14 9,2023,178000,225
South East,CT15 4,2023,176000,40
South East,CT15 5,2023,190000,29
South East,CT15 6,2023,291000,44
South East,CT15 7,2023,275000,58
South East,CT16 1,2023,149000,67
South East,CT16 2,2023,133000,125
South East,CT16 3,2023,218000,79
South East,CT17 0,2023,129000,178
South East,CT17 9,2023,119000,156
South East,CT18 7,2023,212000,200
South East,CT18 8,2023,247000,54
South East,CT19 4,2023,144000,118
South East,CT19 5,2023,163000,165
South East,CT19 6,2023,136000,119
South East,CT2 0,2023,214000,87
South East,CT2 7,2023,216000,126
South East,CT2 8,2023,197000,126
South East,CT2 9,2023,250000,47
South East,CT20 1,2023,122000,105
South East,CT20 2,2023,171000,204
South East,CT20 3,2023,191000,140
South East,CT21 4,2023,272000,70
South East,CT21 5,2023,263000,134
South East,CT21 6,2023,210000,121
South East,CT3 1,2023,311000,93
South East,CT3 2,2023,262000,52
South East,CT3 3,2023,203000,87
South East,CT3 4,2023,266000,50
South East,CT4 5,2023,345000,58
South East,CT4 6,2023,330000,51
South East,CT4 7,2023,238000,96
South East,CT4 8,2023,251000,20
South East,CT5 1,2023,218000,179
South East,CT5 2,2023,229000,153
South East,CT5 3,2023,302000,102
South East,CT5 4,2023,226000,166
South East,CT6 5,2023,190000,148
South East,CT6 6,2023,227000,160
South East,CT6 7,2023,192000,197
South East,CT6 8,2023,177000,152
South East,CT7 0,2023,191000,58
South East,CT7 9,2023,187000,170
South East,CT8 8,2023,171000,167
South East,CT9 1,2023,124000,134
South East,CT9 2,2023,140000,182
South East,CT9 3,2023,172000,168
South East,CT9 4,2023,172000,65
South East,CT9 5,2023,177000,154
South East,GU1 1,2023,279000,181
South East,GU1 2,2023,420000,142
South East,GU1 3,2023,421000,111
South East,GU1 4,2023,273000,124
South East,GU10 1,2023,393000,90
South East,GU10 2,2023,707000,31
South East,GU10 3,2023,603000,59
South East,GU10 4,2023,416000,111
South East,GU10 5,2023,488000,46
South East,GU11 1,2023,136000,127
South East,GU11 2,2023,198000,7
South East,GU11 3,2023,216000,215
South East,GU11 4,2023,354000,28
South East,GU12 4,2023,191000,244
South East,GU12 5,2023,220000,143
South East,GU12 6,2023,259000,169
South East,GU14 0,2023,212000,160
South East,GU14 6,2023,219000,200
South East,GU14 7,2023,221000,147
South East,GU14 8,2023,198000,213
South East,GU14 9,2023,204000,252
South East,GU15 1,2023,332000,166
South East,GU15 2,2023,354000,168
South East,GU15 3,2023,270000,168
South East,GU15 4,2023,205000,63
South East,GU16 6,2023,299000,184
South East,GU16 7,2023,231000,31
South East,GU16 8,2023,247000,87
South East,GU16 9,2023,276000,71
South East,GU17 0,2023,244000,106
South East,GU17 9,2023,295000,70
South East,GU18 5,2023,279000,127
South East,GU19 5,2023,274000,112
South East,GU2 4,2023,417000,83
South East,GU2 7,2023,386000,83
South East,GU2 8,2023,235000,80
South East,GU2 9,2023,258000,220
South East,GU20 6,2023,452000,76
South East,GU21 1,2023,336000,6
South East,GU21 2,2023,255000,236
South East,GU21 3,2023,199000,220
South East,GU21 4,2023,370000,139
South East,GU21 5,2023,264000,113
South East,GU21 6,2023,249000,59
South East,GU21 7,2023,275000,42
South East,GU21 8,2023,240000,52
South East,GU22 0,2023,521000,87
South East,GU22 7,2023,303000,243
South East,GU22 8,2023,420000,138
South East,GU22 9,2023,291000,153
South East,GU23 6,2023,470000,51
South East,GU23 7,2023,516000,37
South East,GU24 0,2023,329000,45
South East,GU24 8,2023,502000,61
South East,GU24 9,2023,358000,143
South East,GU25 4,2023,965000,101
South East,GU26 6,2023,402000,141
South East,GU27 1,2023,318000,115
South East,GU27 2,2023,365000,79
South East,GU27 3,2023,442000,89
South East,GU28 0,2023,359000,63
South East,GU28 9,2023,515000,31
South East,GU29 0,2023,479000,34
South East,GU29 9,2023,284000,115
South East,GU3 1,2023,592000,37
South East,GU3 2,2023,500000,27
South East,GU3 3,2023,406000,85
South East,GU30 7,2023,357000,170
South East,GU31 4,2023,297000,121
South East,GU31 5,2023,521000,55
South East,GU32 1,2023,637000,28
South East,GU32 2,2023,292000,43
South East,GU32 3,2023,195000,88
South East,GU33 6,2023,382000,32
South East,GU33 7,2023,311000,107
South East,GU34 1,2023,271000,136
South East,GU34 2,2023,232000,177
South East,GU34 3,2023,685000,28
South East,GU34 4,2023,407000,59
South East,GU34 5,2023,439000,102
South East,GU35 0,2023,222000,183
South East,GU35 3,2023,415000,1
South East,GU35 8,2023,416000,70
South East,GU35 9,2023,213000,111
South East,GU4 7,2023,386000,207
South East,GU4 8,2023,521000,90
South East,GU46 6,2023,246000,176
South East,GU46 7,2023,291000,75
South East,GU47 0,2023,217000,202
South East,GU47 8,2023,304000,66
South East,GU47 9,2023,269000,74
South East,GU5 0,2023,436000,86
South East,GU5 9,2023,680000,56
South East,GU51 1,2023,339000,103
South East,GU51 2,2023,225000,62
South East,GU51 3,2023,274000,165
South East,GU51 4,2023,373000,63
South East,GU51 5,2023,336000,67
South East,GU52 0,2023,237000,80
South East,GU52 6,2023,283000,92
South East,GU52 7,2023,292000,50
South East,GU52 8,2023,326000,65
South East,GU6 7,2023,410000,118
South East,GU6 8,2023,388000,111
South East,GU7 1,2023,365000,177
South East,GU7 2,2023,372000,104
South East,GU7 3,2023,282000,132
South East,GU8 4,2023,554000,61
South East,GU8 5,2023,391000,118
South East,GU8 6,2023,572000,44
South East,GU9 0,2023,285000,140
South East,GU9 7,2023,301000,110
South East,GU9 8,2023,462000,151
South East,GU9 9,2023,240000,152
South East,ME1 1,2023,188000,146
South East,ME1 2,2023,171000,197
South East,ME1 3,2023,211000,156
South East,ME10 1,2023,181000,196
South East,ME10 2,2023,165000,251
South East,ME10 3,2023,153000,149
South East,ME10 4,2023,192000,124
South East,ME10 5,2023,199000,71
South East,ME11 5,2023,117000,39
South East,ME12 1,2023,112000,72
South East,ME12 2,2023,153000,201
South East,ME12 3,2023,168000,196
South East,ME12 4,2023,186000,102
South East,ME13 0,2023,368000,30
South East,ME13 7,2023,209000,138
South East,ME13 8,2023,199000,210
South East,ME13 9,2023,249000,63
South East,ME14 1,2023,162000,76
South East,ME14 2,2023,180000,183
South East,ME14 3,2023,275000,18
South East,ME14 4,2023,357000,93
South East,ME14 5,2023,237000,177
South East,ME15 0,2023,332000,56
South East,ME15 6,2023,178000,177
South East,ME15 7,2023,193000,117
South East,ME15 8,2023,222000,172
South East,ME15 9,2023,216000,110
South East,ME16 0,2023,212000,267
South East,ME16 8,2023,181000,202
South East,ME16 9,2023,306000,96
South East,ME17 1,2023,314000,77
South East,ME17 2,2023,260000,67
South East,ME17 3,2023,329000,70
South East,ME17 4,2023,222000,140
South East,ME18 5,2023,276000,73
South East,ME18 6,2023,255000,24
South East,ME19 4,2023,349000,209
South East,ME19 5,2023,313000,122
South East,ME19 6,2023,308000,93
South East,ME2 1,2023,209000,84
South East,ME2 2,2023,157000,198
South East,ME2 3,2023,182000,180
South East,ME2 4,2023,175000,113
South East,ME20 6,2023,221000,198
South East,ME20 7,2023,256000,118
South East,ME3 0,2023,137000,34
South East,ME3 7,2023,260000,75
South East,ME3 8,2023,238000,154
South East,ME3 9,2023,204000,154
South East,ME4 3,2023,258000,77
South East,ME4 4,2023,162000,67
South East,ME4 5,2023,115000,212
South East,ME4 6,2023,162000,160
South East,ME5 0,2023,159000,133
South East,ME5 7,2023,140000,267
South East,ME5 8,2023,166000,258
South East,ME5 9,2023,198000,211
South East,ME6 5,2023,188000,186
South East,ME7 1,2023,130000,230
South East,ME7 2,2023,182000,175
South East,ME7 3,2023,239000,117
South East,ME7 4,2023,137000,150
South East,ME7 5,2023,131000,147
South East,ME8 0,2023,251000,121
South East,ME8 6,2023,165000,114
South East,ME8 7,2023,219000,136
South East,ME8 8,2023,193000,169
South East,ME8 9,2023,177000,186
South East,ME9 0,2023,303000,28
South East,ME9 7,2023,271000,72
South East,ME9 8,2023,249000,126
South East,ME9 9,2023,189000,86
South East,MK1 1,2023,166000,14
South East,MK10 7,2023,316000,128
South East,MK10 9,2023,226000,255
South East,MK11 1,2023,177000,120
